- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F593331526","Assault by land transport traffic event injuring occupant of three-wheeler ")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")												
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1999419271","Assault by land transport traffic event injuring occupant of other all-terrain vehicle")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F339419809","Special all-terrain vehicle as mode of transport of person injured in transport related event")									
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1838051789","Assault by land transport traffic event injuring occupant of special construction vehicle ")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1393249384","Special construction vehicle as mode of transport of person injured in transport related event")									
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1218892959","Assault by land transport traffic event  injuring occupant of wheeled all-terrain vehicle ")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")												
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F759116234","Assault by land transport traffic event injuring occupant of special vehicle mainly used in agriculture, except tractor")	3		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1649731250","Special vehicle mainly used in agriculture as mode of transport of person injured in transport related event")									
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1509243349","Assault by land transport traffic event injuring occupant of light goods vehicle ")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F235303267","Light goods vehicle as mode of transport of person injured in transport related event")									
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1766334657","Assault by land transport traffic event injuring a pedestrian")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1809796899","Pedestrian as mode of transport of person injured in transport event")									
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1383012571","Occupant of agricultural tractor injured in transport crash, assault")	1					=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F761015847","Agricultural tractor as mode of transport of person injured in transport related event")									
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1730843727","Assault by land transport traffic event injuring rider of an animal")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1730843727","Exposure to land transport injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1343097580","Animal being ridden as mode of transport of person injured in transport related event")									
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1752622157","Assault by land transport traffic event injuring occupant of streetcar or tram")	3		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1205597072","Streetcar or tram as mode of transport of person injured in transport related event")									
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F327915102","Assault by land transport traffic event injuring a pedal cyclist")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857275174","Exposure to land transport on-road injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1386734179","Pedal cycle as mode of transport of person injured in transport related event")									
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1074712557","Assault by land transport off-road nontraffic injury event")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1074712557","Exposure to land transport off-road injury event ")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1504896322","Assault by railway transport injury event")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1504896322","Exposure to railway transport injury event ")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1476167509","Occupant of railway vehicle injured in transport event, assault")	3		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1476167509","Exposure to railway transport injury event ")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F978055709","Railway vehicle as mode of transport of person injured in transport related event")									
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1766700216","Assault by air or space transport injury event")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1766700216","Exposure to air or space transport injury event")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1126845376","Assault by air or space transport injury event with aircraft or spacecraft not damaged, disabled or destroyed")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1126845376","Exposure to air or space transport injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F980151073","Aircraft as mode of transport of person injured in transport related event")									
																
																
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F206145883","Assault by air or space transport injury event with aircraft or spacecraft damaged, disabled or destroyed")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F206145883","Exposure to air or space transport injury event")			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F980151073","Aircraft as mode of transport of person injured in transport related event")									
																
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F596083051","Assault by land transport injury event unknown whether road traffic or off-road nontraffic")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F596083051","Exposure to land transport injury event")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F436651213","Assault by crashing of motor vehicle")	1														
- -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1489018295","Assault by exposure to thermal mechanism")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1489018295","Exposure to thermal mechanism")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F123152265","Assault by contact with steam, hot vapour, air or gases")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F123152265","Exposure to steam, hot vapour, air or gases")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F668555707","Assault by contact with hot air or gases")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F668555707","Exposure to steam, hot vapour, air or gases")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1426126388","Hot air or gas")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F789633825","Assault by contact with steam or hot vapours")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F789633825","Exposure to steam, hot vapour, air or gases")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3a%2f%2fid.who.int%2ficd%2fentity%2f1079134355","Steam, hot vapour")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2050896587","Assault by smoke, fire or flames")	1			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3a%2f%2fid.who.int%2ficd%2fentity%2f683304281","Fire, flame or smoke causing injury")											
																
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F295812214","Assault by incendiary device")	0														
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1141617323","Assault by arson")	0														
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F795354443","Assault by exposure to excessive cold")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F795354443","Exposure to excessive cold")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F513267787","Assault by exposure to excessive cold of human origin")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F513267787","Exposure to excessive cold")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F984542315","Assault by exposure to excessive cold of natural origin")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F984542315","Exposure to excessive cold")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F184575431","Assault by exposure to excessive heat")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F184575431","Exposure to excessive heat")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1354170052","Assault by exposure to excessive heat of human origin")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1354170052","Exposure to excessive heat")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1882569586","Assault by exposure to excessive heat of natural origin")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1882569586","Exposure to excessive heat")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F860810925","Assault by exposure to uncontrolled fire")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F860810925","Exposure to uncontrolled fire")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F792820495","Assault by exposure to uncontrolled fire in building or structure")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F792820495","Exposure to uncontrolled fire")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F939906872","Uncontrolled fire, flame in building or structure")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F429977582","Assault by exposure to uncontrolled fire not in building or structure")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F429977582","Exposure to uncontrolled fire")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F223787567","Uncontrolled fire, flame not in building or structure")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1088661610","Assault by exposure to controlled fire")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1088661610","Exposure to controlled fire")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F442271624","Assault by exposure to controlled fire in building or structure")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F442271624","Exposure to controlled fire")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1612414496","Controlled fire, flame in building or structure")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1540937059","Assault by exposure to controlled fire not in building or structure")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1540937059","Exposure to controlled fire")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1938563320","Controlled fire, flame, not in building or structure")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F224852184","Assault by contact with hot object or liquid")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F224852184","Exposure to hot object or liquid")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1034965256","Assault by contact with hot drinks, food, fats, or cooking oil")	1			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1148524379","Hot drink")											
					=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F494853222","Free-standing gas, oil, or kerosene lamp")											
					=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F984583554","Hot cooking oil or fat")											
					=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1289997128","Cooking or food processing utensil")											
					=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1842194031","Food, drink, or related product")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F897176468","Assault by contact with hot tap water")	1			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1116491700","Hot tap water")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1962770807","Assault by contact with other hot fluids")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1962770807","Exposure to hot object or liquid")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1819827060","Hot liquid")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F95386188","Assault by exposure to ignition or melting of materials")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F95386188","Exposure to ignition, or melting of material")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F173133683","Assault by exposure to explosion, ignition or melting of highly flammable materials")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F173133683","Exposure to explosion")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2052235004","Assault by exposure to explosion, ignition or melting of other clothing or apparel")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2052235004","Exposure to explosion")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1003932697","Assault by exposure to explosion, ignition or melting of nightwear")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1003932697","Exposure to explosion")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1968014067","Nightclothes, pyjamas, nightwear, underwear, undergarment, lingerie")											
- -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F970723824","Assault by contact with person, animal or plant")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F970723824","Exposure to person, animal or plant ")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1855198500","Assault by being scratched or clawed by animal")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1855198500","Exposure to being scratched or clawed")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1776834393","Assault by bodily force")	0														
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F666636127","Assault by being crushed or stepped on by animal ")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F666636127","Exposure to being stepped on or crushed")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1778878444","Assault by being crushed or stepped on by reptile or amphibian")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1518374428","Exposure to being stepped on or crushed")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F114330365","Reptile or amphibian")											
																
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1657668976","Assault by being crushed or stepped on by marine animal")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1518374428","Exposure to being stepped on or crushed")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1067984829","Marine animal")											
																
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F453303551","Assault by being crushed or stepped on by land mammal")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1518374428","Exposure to being stepped on or crushed")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F679494525","Land mammal")											
																
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1558582027","Assault by being crushed or stepped on by insect or bird")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1518374428","Exposure to being stepped on or crushed")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1517361661","Bird")											
					=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1297710397","Insect, invertebrate")											
																
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1232187015","Assault by being crushed or stepped on by other specified animal")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1518374428","Exposure to being stepped on or crushed")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1518374428","Assault by being crushed or stepped on by person")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1518374428","Exposure to being stepped on or crushed")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F301526589","Person")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F118180189","Assault by contact with plant")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F118180189","Exposure to person, animal or plant ")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F291347390","Assault by being bitten by animal ")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F291347390","Exposure to being bitten")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2123378942","Assault by being bitten by reptile or amphibian")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2123378942","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F114330365","Reptile or amphibian")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2104252564","Assault by being bitten by marine animal")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2104252564","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1067984829","Marine animal")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1267584117","Assault by being bitten by land mammal")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1267584117","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F679494525","Land mammal")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1058300441","Assault by being bitten by insect or bird")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1058300441","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1517361661","Bird")											
					=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1297710397","Insect, invertebrate")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1980240458","Assault by being struck, kicked or bumped by person")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1980240458","Exposure to being struck, kicked, or bumped")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F301526589","Person")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F234987751","Assault by being scratched or clawed by person")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F234987751","Exposure to being scratched or clawed")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F301526589","Person")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1128550127","Assault by being bitten by person")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1128550127","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F301526589","Person")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F841724627","Assault by being struck, kicked, or bumped by animal ")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F841724627","Exposure to being struck, kicked, or bumped")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F161765078","Assault by being struck, kicked or bumped by reptile or amphibian")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F161765078","Exposure to being struck, kicked, or bumped")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F114330365","Reptile or amphibian")											
